#	hydrophobicity_PRAM900101.G1	hydrophobicity_PRAM900101.G2	hydrophobicity_PRAM900101.G3	hydrophobicity_ARGP820101.G1	hydrophobicity_ARGP820101.G2	hydrophobicity_ARGP820101.G3	hydrophobicity_ZIMJ680101.G1	hydrophobicity_ZIMJ680101.G2	hydrophobicity_ZIMJ680101.G3	hydrophobicity_PONP930101.G1	hydrophobicity_PONP930101.G2	hydrophobicity_PONP930101.G3	hydrophobicity_CASG920101.G1	hydrophobicity_CASG920101.G2	hydrophobicity_CASG920101.G3	hydrophobicity_ENGD860101.G1	hydrophobicity_ENGD860101.G2	hydrophobicity_ENGD860101.G3	hydrophobicity_FASG890101.G1	hydrophobicity_FASG890101.G2	hydrophobicity_FASG890101.G3	normwaalsvolume.G1	normwaalsvolume.G2	normwaalsvolume.G3	polarity.G1	polarity.G2	polarity.G3	polarizability.G1	polarizability.G2	polarizability.G3	charge.G1	charge.G2	charge.G3	secondarystruct.G1	secondarystruct.G2	secondarystruct.G3	solventaccess.G1	solventaccess.G2	solventaccess.G3
P45984	0.330188679245283	0.3419811320754717	0.32783018867924524	0.3938679245283019	0.3231132075471698	0.2830188679245283	0.5094339622641509	0.22169811320754718	0.2688679245283019	0.4669811320754717	0.16745283018867924	0.365566037735849	0.5518867924528302	0.3136792452830189	0.13443396226415089	0.4410377358490566	0.24528301886792453	0.3136792452830189	0.375	0.17688679245283018	0.4481132075471698	0.37028301886792453	0.38207547169811323	0.2476415094339623	0.36556603773584906	0.2806603773584906	0.35377358490566035	0.2971698113207547	0.455188679245283	0.2476415094339623	0.10849056603773585	0.7547169811320755	0.1367924528301886	0.42924528301886794	0.2971698113207547	0.2735849056603773	0.39622641509433965	0.330188679245283	0.27358490566037735
P53779	0.32112068965517243	0.35344827586206895	0.3254310344827587	0.375	0.33405172413793105	0.29094827586206895	0.48060344827586204	0.23706896551724138	0.2823275862068965	0.45905172413793105	0.16810344827586207	0.37284482758620685	0.5431034482758621	0.33620689655172414	0.12068965517241376	0.4504310344827586	0.23275862068965517	0.3168103448275862	0.3577586206896552	0.1853448275862069	0.45689655172413784	0.36637931034482757	0.3706896551724138	0.26293103448275856	0.3728448275862069	0.2801724137931034	0.3469827586206897	0.28663793103448276	0.4504310344827586	0.2629310344827586	0.11206896551724138	0.7672413793103449	0.12068965517241381	0.4267241379310345	0.28663793103448276	0.28663793103448276	0.3922413793103448	0.32112068965517243	0.2866379310344828
O14757	0.35294117647058826	0.32142857142857145	0.32563025210084023	0.3865546218487395	0.3088235294117647	0.3046218487394958	0.5021008403361344	0.21428571428571427	0.28361344537815125	0.4726890756302521	0.1722689075630252	0.3550420168067227	0.5819327731092437	0.2815126050420168	0.13655462184873945	0.46008403361344535	0.23529411764705882	0.3046218487394959	0.37815126050420167	0.20378151260504201	0.4180672268907563	0.3550420168067227	0.3739495798319328	0.27100840336134446	0.3550420168067227	0.2710084033613445	0.3739495798319327	0.2773109243697479	0.45168067226890757	0.2710084033613445	0.13865546218487396	0.7331932773109243	0.12815126050420178	0.43067226890756305	0.2710084033613445	0.29831932773109243	0.4012605042016807	0.35294117647058826	0.24579831932773105
O14965	0.36228287841191065	0.36476426799007444	0.2729528535980149	0.38957816377171217	0.3200992555831266	0.29032258064516125	0.5235732009925558	0.19602977667493796	0.2803970223325063	0.49627791563275436	0.20099255583126552	0.3027295285359801	0.607940446650124	0.29528535980148884	0.09677419354838712	0.49627791563275436	0.24069478908188585	0.2630272952853598	0.3970223325062035	0.2109181141439206	0.39205955334987597	0.34987593052109184	0.3945409429280397	0.2555831265508684	0.3027295285359802	0.3052109181141439	0.39205955334987597	0.25806451612903225	0.48635235732009924	0.2555831265508685	0.14392059553349876	0.7518610421836228	0.1042183622828784	0.49379652605459057	0.228287841191067	0.27791563275434245	0.369727047146402	0.36228287841191065	0.2679900744416873
O15264	0.33972602739726027	0.33972602739726027	0.3205479452054795	0.36164383561643837	0.336986301369863	0.30136986301369856	0.4904109589041096	0.2219178082191781	0.28767123287671237	0.4465753424657534	0.1917808219178082	0.3616438356164383	0.5452054794520548	0.336986301369863	0.11780821917808221	0.4547945205479452	0.23835616438356164	0.3068493150684931	0.37534246575342467	0.16986301369863013	0.4547945205479452	0.33972602739726027	0.3561643835616438	0.304109589041096	0.36164383561643837	0.27123287671232876	0.3671232876712328	0.28493150684931506	0.410958904109589	0.304109589041096	0.136986301369863	0.7342465753424657	0.12876712328767126	0.4904109589041096	0.273972602739726	0.23561643835616441	0.4	0.33972602739726027	0.2602739726027397
O43293	0.40748898678414097	0.3039647577092511	0.288546255506608	0.4008810572687225	0.3237885462555066	0.2753303964757709	0.5726872246696035	0.15859030837004406	0.2687224669603524	0.44273127753303965	0.2422907488986784	0.31497797356828194	0.5925110132158591	0.28854625550660795	0.11894273127753296	0.48237885462555063	0.2356828193832599	0.28193832599118945	0.43612334801762115	0.15638766519823788	0.4074889867841409	0.30837004405286345	0.41409691629955947	0.27753303964757714	0.31497797356828194	0.2555066079295154	0.42951541850220265	0.2753303964757709	0.44713656387665196	0.2775330396475771	0.16519823788546256	0.6629955947136564	0.17180616740088095	0.5418502202643172	0.23127753303964757	0.22687224669603526	0.4008810572687225	0.40748898678414097	0.19162995594713655
O60674	0.3471731448763251	0.3295053003533569	0.323321554770318	0.39045936395759717	0.29770318021201414	0.3118374558303887	0.5017667844522968	0.19876325088339222	0.299469964664311	0.450530035335689	0.18286219081272084	0.36660777385159016	0.558303886925795	0.29063604240282687	0.1510600706713781	0.46466431095406363	0.22438162544169613	0.31095406360424027	0.35247349823321555	0.2058303886925795	0.44169611307420487	0.33127208480565373	0.3869257950530035	0.28180212014134276	0.3666077738515901	0.2570671378091873	0.3763250883392227	0.2623674911660777	0.4558303886925795	0.28180212014134276	0.12279151943462897	0.7508833922261484	0.12632508833922262	0.4363957597173145	0.2915194346289753	0.27208480565371024	0.39752650176678445	0.3471731448763251	0.2553003533568905
O75116	0.4495677233429395	0.2744956772334294	0.27593659942363113	0.4272334293948127	0.3242074927953891	0.24855907780979825	0.5497118155619597	0.20965417867435157	0.24063400576368874	0.5331412103746398	0.16714697406340057	0.29971181556195964	0.6210374639769453	0.2824207492795389	0.09654178674351582	0.5280979827089337	0.20389048991354466	0.26801152737752165	0.46253602305475505	0.1585014409221902	0.37896253602305474	0.31051873198847263	0.42363112391930835	0.2658501440922191	0.29971181556195964	0.23126801152737753	0.4690201729106629	0.260806916426513	0.473342939481268	0.265850144092219	0.1585014409221902	0.6642651296829971	0.17723342939481268	0.5525936599423631	0.20461095100864554	0.24279538904899137	0.3393371757925072	0.4495677233429395	0.2110951008645533
O95819	0.3954802259887006	0.34947538337368844	0.255044390637611	0.4358353510895884	0.32041969330104925	0.24374495560936238	0.5835351089588378	0.18401937046004843	0.2324455205811138	0.49556093623890235	0.22276029055690072	0.2816787732041969	0.6432606941081518	0.26957223567393057	0.08716707021791764	0.5076674737691687	0.24858757062146894	0.2437449556093624	0.45278450363196127	0.19047619047619047	0.3567393058918482	0.35108958837772397	0.3898305084745763	0.25907990314769974	0.28167877320419693	0.29459241323648105	0.42372881355932196	0.28329297820823246	0.4576271186440678	0.2590799031476997	0.15012106537530268	0.6981436642453591	0.1517352703793382	0.49556093623890235	0.22598870056497175	0.2784503631961258	0.34221146085552867	0.3954802259887006	0.26230831315577074
O96013	0.3079526226734349	0.4433164128595601	0.2487309644670051	0.38071065989847713	0.34686971235194586	0.27241962774957706	0.5634517766497462	0.17089678510998307	0.2656514382402707	0.4450084602368866	0.2927241962774958	0.26226734348561753	0.6243654822335025	0.2961082910321489	0.07952622673434856	0.45346869712351945	0.30456852791878175	0.2419627749576988	0.3637901861252115	0.26057529610829105	0.3756345177664974	0.45854483925549916	0.3079526226734349	0.23350253807106597	0.2622673434856176	0.40439932318104904	0.3333333333333334	0.34348561759729274	0.4230118443316413	0.23350253807106602	0.13705583756345177	0.7580372250423012	0.10490693739424706	0.45516074450084604	0.19458544839255498	0.3502538071065989	0.40439932318104904	0.3079526226734349	0.28764805414551614
