#	Xc1.A	Xc1.R	Xc1.N	Xc1.D	Xc1.C	Xc1.Q	Xc1.E	Xc1.G	Xc1.H	Xc1.I	Xc1.L	Xc1.K	Xc1.M	Xc1.F	Xc1.P	Xc1.S	Xc1.T	Xc1.W	Xc1.Y	Xc1.V	Xc2.lambda1	Xc2.lambda2	Xc2.lambda3	Xc2.lambda4	Xc2.lambda5	Xc2.lambda6	Xc2.lambda7	Xc2.lambda8	Xc2.lambda9	Xc2.lambda10	Xc2.lambda11	Xc2.lambda12	Xc2.lambda13	Xc2.lambda14	Xc2.lambda15	Xc2.lambda16	Xc2.lambda17	Xc2.lambda18	Xc2.lambda19	Xc2.lambda20	Xc2.lambda21	Xc2.lambda22	Xc2.lambda23	Xc2.lambda24	Xc2.lambda25	Xc2.lambda26	Xc2.lambda27	Xc2.lambda28	Xc2.lambda29	Xc2.lambda30
P45984	6.587437692438632	4.742955138555815	3.9524626154631792	7.377930215531268	2.6349750769754525	5.5334476616484505	7.9049252309263585	4.742955138555815	2.6349750769754525	7.377930215531268	9.48591027711163	7.377930215531268	3.688965107765634	3.4254676000680884	5.5334476616484505	8.95891526171654	5.5334476616484505	1.5809850461852717	4.215960123160724	8.431920246321448	0.024031267814106656	0.02594272601267508	0.023227610628161467	0.023837165170839766	0.0244703091341233	0.02497794545872449	0.024719472833996836	0.02597633471047191	0.02376100780026954	0.022965929124887582	0.025833489270508103	0.024335471725207187	0.022938827673731958	0.023977469913385546	0.023879035174613126	0.02565520636341515	0.025981553154311693	0.024045466453071263	0.025274696568504503	0.026037235932273004	0.025009170055518285	0.023822605303298033	0.02374891097294695	0.025428334903186994	0.024061324507982092	0.024671083293337965	0.024378154050790694	0.023875642079259823	0.024949680677768038	0.02468936554108778
P53779	7.217520518919229	4.811680345946153	5.346311495495725	7.752151668468802	2.9404713225226486	5.613627070270511	7.217520518919229	5.613627070270511	3.207786897297435	6.950204944144443	11.227254140541023	9.088729542342733	4.544364771171367	4.009733621621794	6.950204944144443	9.890676266667091	5.0789959207209385	1.069262299099145	5.880942645045297	9.623360691892305	0.023921139049862344	0.026287011315022094	0.02425153404797488	0.0233710553511111	0.023856507164294743	0.0243151818809805	0.024872606838626993	0.026114554340400015	0.0245829920898727	0.02281703275901354	0.025240932188009338	0.0239830384332061	0.023355797032498626	0.023532501005674635	0.02345089408116762	0.02557927967128619	0.025465745784864626	0.023339164686168812	0.024661060493946202	0.02583314750910982	0.02556932268180611	0.023971557255091574	0.02363834638308852	0.02553045005620693	0.023974019960391984	0.024109560539213537	0.024531341562279686	0.02315679499021741	0.02444734343370116	0.024924512640125924
O14757	4.939042900013699	6.173803625017124	5.679899335015754	7.408564350020549	2.4695214500068494	4.44513861001233	7.655516495021233	6.667707915018494	2.4695214500068494	6.667707915018494	12.100655105033564	10.125037945028083	2.7164735950075345	4.44513861001233	6.667707915018494	8.643325075023974	4.939042900013699	2.4695214500068494	3.4573300300095893	7.408564350020549	0.024310079498953703	0.02536899648448986	0.025015282817808602	0.02461648708195538	0.025268959321260404	0.02623538724660726	0.02498929504051384	0.026559465892301924	0.024754560223214754	0.023358390610525727	0.024308182342430925	0.024757315798854797	0.026326075148383324	0.025173025109548063	0.024982231732589354	0.02487668671725692	0.025584657923844505	0.02600286234510487	0.025170280278211676	0.025425236734561655	0.024249050234291893	0.02431832189101143	0.025965023951800854	0.02481482802377845	0.02412162383800139	0.025259215184989383	0.025175136070619192	0.02508213538207059	0.02628908483136624	0.02468997724296815
O14965	6.165752225491095	6.679564910948685	4.881220511847117	2.825969770016752	1.7983443991015693	6.936471253677482	7.964096624592663	4.881220511847117	3.0828761127455473	3.853595140931934	11.04697273733821	8.221002967321459	1.0276253709151824	3.3397824554743427	7.707190281863868	8.477909310050254	4.367407826389525	1.0276253709151824	3.0828761127455473	6.165752225491095	0.02449778256342377	0.025783156444633682	0.024429627343036307	0.024145534689543807	0.023457654695816368	0.02472391077710148	0.025934496665803608	0.025520190128545173	0.023408883721772196	0.022814817877011707	0.02637979816956854	0.02560014547932182	0.025199293212242718	0.025290531999661834	0.025247001896744514	0.026074640859227356	0.025294836210916827	0.024454085419123656	0.023356627095060926	0.026727997737800088	0.02575574608274283	0.022934920975279716	0.026371555388507127	0.02468819536296967	0.023587157104131576	0.024374889284692943	0.024371994692482926	0.02364575446080126	0.024530051563014653	0.024492379370225133
O15264	6.032089894678849	4.524067421009137	2.0106966315596164	5.529415736788946	0.7540112368348562	4.775404499954089	6.2834269736238015	4.524067421009137	2.5133707894495205	4.272730342064185	9.550808999908178	8.042786526238466	3.267382026284377	4.524067421009137	4.272730342064185	5.278078657843993	4.775404499954089	1.2566853947247603	3.770056184174281	5.780752815733897	0.024674524793413123	0.0281853245779598	0.02414502655418796	0.023556587739956038	0.024755973371296893	0.02629095456035097	0.027136943662947832	0.026221939329176585	0.02474964364190691	0.023119208425957112	0.024488038562644334	0.026170479652169246	0.02285935505763879	0.024858459157806254	0.025285210597873087	0.02398240191086923	0.026445384350120865	0.02437976214682243	0.02440049614944401	0.026348460408796442	0.025686402122968712	0.02489375525033467	0.023858437258771816	0.024398624703777738	0.02467648344270544	0.02401296842187072	0.023041837169473903	0.025876782677625925	0.0243219663273203	0.025841489028860833
O43293	7.36973257146781	9.90307814290987	3.684866285733905	4.83638700002575	0.6909124285751073	3.684866285733905	13.127336142927037	5.757603571459227	2.3030414285836907	6.448516000034334	11.515207142918454	7.36973257146781	1.3818248571502145	4.606082857167381	2.763649714300429	6.678820142892703	4.145474571450643	0.6909124285751073	2.763649714300429	4.83638700002575	0.024712413791185318	0.027790996050909737	0.025530094737459284	0.025945139500774546	0.025358498227412773	0.025032232359768213	0.025520694332318954	0.02641080333165367	0.025885236021908332	0.02431055874472664	0.026077390868300965	0.027185391868247435	0.027169406176040693	0.025506775355480193	0.02419257604538548	0.025813755639275824	0.024091721734680827	0.024788771117177144	0.025388625647513794	0.025879948824515744	0.026650012116187484	0.025057246169966112	0.025683718214827508	0.025368884166350806	0.024299241312999684	0.025328887262151985	0.02639866545690146	0.02476854399527827	0.027955588676459482	0.025594039395772518
O60674	13.079901439595028	15.092193968763494	16.601413365639843	14.33758427032532	6.791487285943573	11.31914547657262	21.63214468856101	15.595267101055612	8.300706682819921	19.116779027100428	27.41748570992035	19.8713887255386	7.546096984381747	13.582974571887146	12.82836487344897	18.110632762516193	13.582974571887146	3.5215119260448153	12.325291741156853	14.086047704179261	0.02471890075606642	0.025623188253908996	0.025156100806939266	0.02467228896627481	0.025054148757138496	0.025717911702295385	0.024737442359570715	0.02506811746486261	0.025426674563620678	0.024777731843735693	0.02568089266358988	0.025353624167578307	0.024806115381404863	0.024437500602575393	0.024747154543040478	0.024747154381975552	0.02476636762676306	0.02534502323081533	0.024597464086246617	0.024685680449994828	0.025069656183104194	0.025983254930177672	0.0247524788271652	0.024242440810502478	0.02419287540608755	0.024936569633456633	0.02396667164198126	0.025167014909760282	0.025198585913679836	0.02483440298962928
O75116	21.39040442225142	19.58639441073624	17.266952967359583	23.194414433766603	5.154314318614801	23.452130149697343	40.203651685195446	11.854922932814041	6.95832433012998	17.009237251428843	38.399641673680264	37.11106309402656	10.566344353160341	9.53548148943738	12.62807008060626	21.9058358541129	14.947511523982921	2.83487287523814	8.504618625714421	15.205227239913661	0.025076931475986695	0.02546782028927226	0.0248413649081939	0.024647885714580528	0.025044199701399587	0.025247057203471483	0.023950074714082125	0.02485159249283607	0.024500769299407428	0.024702775293044925	0.024654214798971282	0.024611685174277642	0.023881719299191608	0.02382027829057179	0.02518507516970796	0.025000841540822213	0.023808255021331156	0.02479404229161109	0.02585529016222516	0.025858604766957363	0.023157510862832353	0.025166304490040887	0.025280818881067195	0.02512916859131671	0.024238650688638518	0.024965556168165978	0.025503873536500857	0.023728564553258048	0.024412923820944933	0.024900434868552156
O95819	14.901040422124252	28.51750839406538	9.505836131355126	14.644125932087627	3.3398883704761255	20.29624471289338	33.65579819479788	18.497843282637003	8.992007151281877	12.845724501831253	26.46219247377238	19.268586752746877	5.652118780805751	7.964349191135376	18.24092879260038	27.746764923955507	14.387211442051003	3.5968028605127507	8.478178171208626	21.32390267303988	0.024527491909469998	0.02512384283760516	0.02425548356097073	0.02515768416482874	0.02446588336223945	0.02477165488646617	0.025004652593474515	0.024516862834082356	0.02444222154641037	0.024728449385203778	0.025105013704943037	0.024501874654099233	0.023963542629257022	0.024341976974254324	0.026180265699096827	0.025645501527087167	0.024927482924064066	0.024480865515628163	0.02450446416364279	0.024468989343330656	0.02460850303353126	0.024522822336392202	0.024526012979433447	0.025040936352193583	0.02483552305433065	0.02524022592145154	0.02465001513329324	0.02535310809214543	0.024501470431166253	0.02469268841328276
O96013	13.210996274493903	13.210996274493903	3.8108643099501642	6.859555757910296	1.2702881033167215	6.097382895920263	8.89201672321705	13.719111515820591	3.8108643099501642	5.589267654593574	12.194765791840526	7.367670999236984	3.55680668928682	4.064921930613509	16.00563010179069	12.194765791840526	5.589267654593574	1.0162304826533772	2.0324609653067545	9.654189585207083	0.02355952728525314	0.024867133873446034	0.024105484959577955	0.02441354591171545	0.024139406571625874	0.023694365418716643	0.026255160580772766	0.025602376086651234	0.025268162201874108	0.025324568184428877	0.023341747601040706	0.024512453786148906	0.026302735688632804	0.024672108312240797	0.02437258290941277	0.025054197408115913	0.025360006366436625	0.024266735069617327	0.025101981584049582	0.026195461736486726	0.025271043193635316	0.024855730362539644	0.023768877702146488	0.024082748372121564	0.024904673685015224	0.02622115338528126	0.024873800369571757	0.024780104763437262	0.025350637663002624	0.025423868303660314
