#	hydrophobicity_PRAM900101.Tr1221	hydrophobicity_PRAM900101.Tr1331	hydrophobicity_PRAM900101.Tr2332	hydrophobicity_ARGP820101.Tr1221	hydrophobicity_ARGP820101.Tr1331	hydrophobicity_ARGP820101.Tr2332	hydrophobicity_ZIMJ680101.Tr1221	hydrophobicity_ZIMJ680101.Tr1331	hydrophobicity_ZIMJ680101.Tr2332	hydrophobicity_PONP930101.Tr1221	hydrophobicity_PONP930101.Tr1331	hydrophobicity_PONP930101.Tr2332	hydrophobicity_CASG920101.Tr1221	hydrophobicity_CASG920101.Tr1331	hydrophobicity_CASG920101.Tr2332	hydrophobicity_ENGD860101.Tr1221	hydrophobicity_ENGD860101.Tr1331	hydrophobicity_ENGD860101.Tr2332	hydrophobicity_FASG890101.Tr1221	hydrophobicity_FASG890101.Tr1331	hydrophobicity_FASG890101.Tr2332	normwaalsvolume.Tr1221	normwaalsvolume.Tr1331	normwaalsvolume.Tr2332	polarity.Tr1221	polarity.Tr1331	polarity.Tr2332	polarizability.Tr1221	polarizability.Tr1331	polarizability.Tr2332	charge.Tr1221	charge.Tr1331	charge.Tr2332	secondarystruct.Tr1221	secondarystruct.Tr1331	secondarystruct.Tr2332	solventaccess.Tr1221	solventaccess.Tr1331	solventaccess.Tr2332
P45984	0.2293144208037825	0.22695035460992907	0.20094562647754138	0.2576832151300236	0.24349881796690306	0.16784869976359337	0.21040189125295508	0.27423167848699764	0.12293144208037825	0.16312056737588654	0.3333333333333333	0.11347517730496454	0.34988179669030733	0.15839243498817968	0.07801418439716312	0.2198581560283688	0.26004728132387706	0.1536643026004728	0.12529550827423167	0.34515366430260047	0.16312056737588654	0.23877068557919623	0.16312056737588654	0.19621749408983452	0.1773049645390071	0.2695035460992908	0.19148936170212766	0.27423167848699764	0.1276595744680851	0.23167848699763594	0.15602836879432624	0.03546099290780142	0.21040189125295508	0.2198581560283688	0.2198581560283688	0.1773049645390071	0.2718676122931442	0.1867612293144208	0.18439716312056736
P53779	0.21814254859611232	0.22462203023758098	0.21382289416846653	0.27645788336933047	0.23326133909287258	0.1771058315334773	0.23974082073434125	0.27645788336933047	0.12526997840172785	0.15766738660907129	0.35205183585313177	0.1079913606911447	0.3952483801295896	0.13390928725701945	0.08207343412526998	0.19438444924406048	0.2786177105831533	0.1511879049676026	0.13390928725701945	0.34773218142548595	0.18142548596112312	0.23326133909287258	0.1771058315334773	0.20734341252699784	0.1900647948164147	0.26997840172786175	0.16846652267818574	0.2548596112311015	0.13822894168466524	0.24622030237580994	0.17062634989200864	0.03023758099352052	0.1900647948164147	0.2224622030237581	0.24838012958963282	0.17494600431965443	0.2548596112311015	0.21166306695464362	0.1879049676025918
O14757	0.2	0.25473684210526315	0.2063157894736842	0.22736842105263158	0.2631578947368421	0.1831578947368421	0.21263157894736842	0.30736842105263157	0.12631578947368421	0.14947368421052631	0.35789473684210527	0.12421052631578948	0.3157894736842105	0.19157894736842104	0.056842105263157895	0.19789473684210526	0.2905263157894737	0.14526315789473684	0.15789473684210525	0.32210526315789473	0.18526315789473685	0.25473684210526315	0.16	0.1957894736842105	0.1936842105263158	0.28842105263157897	0.1705263157894737	0.2463157894736842	0.13052631578947368	0.22526315789473683	0.17894736842105263	0.04	0.1957894736842105	0.22105263157894736	0.24421052631578946	0.18105263157894738	0.2863157894736842	0.20210526315789473	0.16842105263157894
O14965	0.24875621890547264	0.19402985074626866	0.2064676616915423	0.2960199004975124	0.208955223880597	0.19900497512437812	0.21144278606965175	0.26865671641791045	0.13432835820895522	0.22388059701492538	0.291044776119403	0.11442786069651742	0.3781094527363184	0.12189054726368159	0.05721393034825871	0.22388059701492538	0.2885572139303483	0.10199004975124377	0.13930348258706468	0.3009950248756219	0.19900497512437812	0.2736318407960199	0.19651741293532338	0.208955223880597	0.18159203980099503	0.22388059701492538	0.22885572139303484	0.22388059701492538	0.14676616915422885	0.25870646766169153	0.22388059701492538	0.029850746268656716	0.14925373134328357	0.21641791044776118	0.27860696517412936	0.12686567164179105	0.25870646766169153	0.21890547263681592	0.18407960199004975
O15264	0.21703296703296704	0.22802197802197802	0.22802197802197802	0.2692307692307692	0.23626373626373626	0.18406593406593408	0.24175824175824176	0.2857142857142857	0.11813186813186813	0.18406593406593408	0.3489010989010989	0.11813186813186813	0.3901098901098901	0.13186813186813187	0.08241758241758242	0.2032967032967033	0.2967032967032967	0.14285714285714285	0.12362637362637363	0.3598901098901099	0.1620879120879121	0.2445054945054945	0.20604395604395603	0.21428571428571427	0.19230769230769232	0.27472527472527475	0.1813186813186813	0.24725274725274726	0.17032967032967034	0.25	0.1813186813186813	0.038461538461538464	0.18681318681318682	0.23351648351648352	0.22252747252747251	0.1565934065934066	0.27472527472527475	0.2445054945054945	0.17032967032967034
O43293	0.2229580573951435	0.24282560706401765	0.17439293598233996	0.24282560706401765	0.23399558498896247	0.18543046357615894	0.19426048565121412	0.32891832229580575	0.08609271523178808	0.19426048565121412	0.2781456953642384	0.16997792494481237	0.3333333333333333	0.141280353200883	0.0706401766004415	0.18543046357615894	0.271523178807947	0.141280353200883	0.12582781456953643	0.3576158940397351	0.11699779249448124	0.2671081677704194	0.16114790286975716	0.22737306843267108	0.16335540838852097	0.2847682119205298	0.1986754966887417	0.24724061810154527	0.141280353200883	0.24724061810154527	0.2052980132450331	0.039735099337748346	0.23841059602649006	0.22958057395143489	0.2163355408388521	0.1280353200883002	0.31567328918322296	0.1346578366445916	0.15011037527593818
O60674	0.22104332449160036	0.22634836427939875	0.22015915119363394	0.21220159151193635	0.2484526967285588	0.1900972590627763	0.1918656056587091	0.3147656940760389	0.11494252873563218	0.16445623342175067	0.3271441202475685	0.138815207780725	0.3183023872679045	0.16710875331564987	0.09106984969053934	0.1900972590627763	0.2891246684350133	0.14677276746242263	0.15384615384615385	0.3218390804597701	0.16357206012378425	0.2484526967285588	0.1856763925729443	0.21308576480990274	0.1839080459770115	0.28205128205128205	0.1724137931034483	0.2396109637488948	0.15207780725022105	0.246684350132626	0.1892130857648099	0.03536693191865606	0.1892130857648099	0.27586206896551724	0.23253757736516356	0.14500442086648982	0.2696728558797524	0.21220159151193635	0.17771883289124668
O75116	0.23792357606344627	0.2609949531362653	0.15789473684210525	0.2768565248738284	0.21557317952415284	0.15789473684210525	0.2198990627253064	0.27108868060562363	0.09372746935832732	0.1788031723143475	0.3280461427541456	0.10237923576063446	0.3590483056957462	0.11896178803172314	0.05407354001441961	0.22422494592645997	0.30930064888248016	0.10382119682768565	0.136986301369863	0.35255948089401584	0.1254506128334535	0.24008651766402306	0.15717375630857966	0.22855082912761354	0.13410237923576063	0.29632299927901945	0.20980533525594808	0.24152847873107425	0.1254506128334535	0.2602739726027397	0.2076423936553713	0.06056236481614996	0.24513338139870222	0.21629416005767843	0.22999279019466473	0.11247296322999278	0.31218457101658253	0.14635904830569574	0.18673395818312905
O95819	0.2358642972536349	0.19224555735056542	0.16155088852988692	0.24717285945072698	0.18578352180936994	0.17689822294022617	0.18659127625201938	0.2520193861066236	0.10177705977382875	0.22213247172859452	0.24798061389337642	0.12358642972536349	0.3053311793214863	0.09693053311793215	0.05735056542810985	0.21567043618739903	0.23505654281098545	0.1098546042003231	0.17124394184168013	0.2827140549273021	0.11954765751211632	0.23990306946688206	0.16558966074313408	0.18982229402261713	0.14378029079159935	0.22778675282714056	0.21647819063004847	0.24394184168012925	0.13408723747980614	0.22132471728594508	0.18982229402261713	0.04281098546042003	0.19466882067851374	0.20678513731825526	0.23182552504038773	0.13166397415185785	0.25121163166397414	0.17932148626817448	0.17689822294022617
O96013	0.25084745762711863	0.15423728813559323	0.16610169491525423	0.2457627118644068	0.22203389830508474	0.17457627118644067	0.1847457627118644	0.3050847457627119	0.08813559322033898	0.28135593220338984	0.21694915254237288	0.1135593220338983	0.35084745762711866	0.0847457627118644	0.0576271186440678	0.26101694915254237	0.188135593220339	0.13220338983050847	0.1864406779661017	0.2559322033898305	0.17966101694915254	0.23728813559322035	0.2033898305084746	0.14915254237288136	0.16440677966101694	0.16610169491525423	0.2457627118644068	0.26949152542372884	0.1576271186440678	0.19491525423728814	0.19661016949152543	0.025423728813559324	0.16779661016949152	0.16779661016949152	0.3	0.12033898305084746	0.22542372881355932	0.211864406779661	0.17966101694915254
